x,y,z,c,t
104,5,35,6,5
133,41,100,8,1
49,65,116,5,1
19,51,33,13,5
69,113,109,3,2
57,15,62,7,2
33,24,120,4,1
61,102,125,5,4
108,49,29,9,5
82,55,76,6,1
129,137,6,5,4
28,36,141,7,5
99,7,104,3,2
1,40,146,5,2
1,76,124,8,5
9,147,23,3,2
116,59,26,8,10
87,23,34,5,2
60,114,33,6,4
82,90,85,3,3
23,26,83,2,2
114,36,8,3,2
29,68,25,1,2
98,98,79,4,1
128,119,95,2,1
84,129,1,4,2
70,55,42,6,3
11,144,91,5,3
11,42,8,6,4
138,95,30,5,2
23,19,127,4,4
23,12,9,3,3
3,131,78,0,0
83,67,64,6,1
27,37,32,2,2
42,63,56,8,7
146,127,86,13,4
79,58,106,6,3
131,122,16,1,1
123,100,89,5,2
141,14,75,4,3
49,23,68,7,7
31,28,61,4,3
61,65,72,5,5
82,64,30,2,1
20,117,109,6,5
148,11,14,4,0
89,113,80,6,2
40,122,6,11,8
25,87,48,1,1
33,17,124,6,6
76,148,78,3,2
4,29,51,5,3
95,83,147,3,2
147,46,131,4,4
118,110,104,1,0
123,123,33,5,3
127,3,110,8,8
64,145,4,7,4
74,104,140,4,5
62,13,119,8,7
127,146,81,6,6
29,148,82,4,3
42,84,98,8,5
56,146,4,0,0
51,114,92,8,3
150,9,86,6,3
20,57,84,5,3
140,122,47,8,2
23,95,99,6,2
136,113,22,4,4
6,92,47,3,1
77,95,94,2,1
66,117,149,2,1
61,50,86,3,2
77,54,108,14,5
86,67,132,6,3
95,28,99,6,3
28,55,76,4,3
103,105,103,1,0
62,121,27,4,3
122,98,149,6,2
53,81,62,8,8
12,22,58,0,0
124,66,10,6,5
3,14,46,6,3
113,137,147,6,3
29,21,14,4,3
18,133,39,1,1
90,29,94,4,2
68,9,57,8,5
78,70,5,6,4
118,84,26,6,4
137,100,42,7,4
81,96,131,4,2
77,28,75,5,4
67,76,37,6,3
118,114,43,6,5
59,126,73,4,2
116,122,89,2,2
126,72,9,5,5
132,52,38,8,6
147,101,84,2,1
3,90,45,6,5
85,31,116,5,3
120,41,139,9,5
94,37,21,1,0
140,52,144,4,2
97,12,14,2,2
82,102,5,6,6
144,109,35,5,3
146,41,38,3,2
84,3,70,5,3
20,55,147,6,2
7,84,65,4,3
36,144,89,3,2
105,129,41,5,5
60,7,107,8,4
86,5,73,4,2
66,122,85,4,3
125,66,143,4,3
107,136,11,5,2
90,76,93,4,3
2,142,27,7,4
3,130,63,1,1
11,19,107,3,1
65,22,125,7,4
62,75,97,2,2
52,134,135,1,0
56,46,99,4,2
10,143,8,4,4
11,109,100,7,5
139,147,49,7,1
20,44,25,4,3
61,5,148,0,0
4,143,51,5,3
118,39,11,4,2
99,71,75,5,2
79,42,45,3,2
55,115,9,2,1
78,100,93,4,3
25,45,44,7,5
143,54,26,4,3
48,35,140,6,8
12,126,52,8,5
68,98,133,2,1
109,78,1,6,6
51,44,21,1,1
147,71,138,8,5
16,144,111,7,2
31,150,7,8,8
14,50,44,8,4
28,21,124,5,3
43,136,55,6,7
48,63,32,8,5
105,29,75,2,1
67,94,63,5,2
19,131,100,1,1
32,19,74,3,3
97,72,105,1,2
2,35,103,5,3
139,123,86,4,5
52,47,19,3,2
100,55,123,2,1
112,123,31,4,3
116,98,90,3,1
65,147,102,8,4
115,75,15,8,2
93,13,2,6,1
73,111,3,5,5
130,109,32,6,3
66,144,127,8,2
41,115,89,1,0
91,63,147,2,2
118,51,138,5,3
95,26,39,6,3
120,58,67,6,5
58,113,124,6,3
8,14,112,6,4
52,100,80,6,2
35,51,85,2,1
25,9,36,6,2
3,93,90,4,4
13,7,73,4,2
66,1,68,5,3
97,68,28,9,7
22,55,148,8,6
125,89,110,6,4
36,64,73,7,9
29,99,16,8,4
88,35,120,6,1
68,22,148,4,4
137,144,69,6,3
25,21,82,6,3
3,81,71,3,2
16,51,135,6,4
53,93,48,6,6
138,20,20,2,2
111,127,66,6,3
62,83,117,3,2
145,127,127,7,8
51,1,121,6,6
59,68,90,5,3
53,101,45,6,2
103,150,38,4,5
6,124,21,7,3
83,66,48,4,2
101,135,91,2,3
41,66,126,7,3
111,17,107,6,2
27,96,144,4,4
52,139,125,5,3
35,119,35,3,1
38,96,111,7,6
59,24,9,8,5
33,42,36,5,3
65,5,19,6,5
102,131,111,7,5
3,126,145,5,2
14,108,79,6,2
24,131,27,5,2
108,94,35,6,3
18,113,138,8,5
10,145,14,8,11
126,91,99,8,5
60,86,19,7,4
22,116,50,8,2
23,95,104,2,1
46,89,119,8,4
93,110,150,0,0
63,39,109,2,3
10,122,14,6,3
31,74,45,8,6
26,88,67,8,8
50,34,51,4,1
20,134,109,8,4
121,125,101,8,4
97,94,23,5,3
54,109,29,8,5
100,90,110,7,2
126,41,1,8,5
74,50,148,8,4
23,136,134,4,1
73,25,24,8,3
23,75,70,6,5
70,45,145,7,4
13,42,89,6,1
29,45,150,8,6
68,53,32,3,2
111,76,132,5,3
15,91,92,6,2
24,17,45,2,1
22,39,17,8,4
91,70,118,4,4
62,150,132,5,3
66,1,7,6,4
141,83,26,8,6
110,18,21,6,3
67,34,23,5,1
134,92,67,3,2
93,46,78,8,4
56,114,131,4,0
72,76,123,6,1
5,121,21,6,8
67,86,105,6,2
113,56,59,5,4
78,131,50,8,4
66,96,66,4,3
64,142,136,1,0
115,143,47,4,2
49,143,150,5,4
148,130,78,8,4
69,23,124,7,2
138,135,128,8,7
40,21,76,7,3
7,75,71,6,4
28,114,145,5,4
98,49,125,3,2
20,22,57,1,2
110,14,109,6,5
23,92,140,7,7
63,145,128,6,4
128,130,90,8,3
97,124,65,6,2
53,103,4,8,3
6,115,5,4,1
109,35,68,2,2
102,61,71,6,6
80,122,47,1,1
87,29,118,2,1
26,37,37,6,4
121,43,4,4,4
17,129,4,7,3
132,31,89,4,2
59,142,14,7,3
57,14,31,8,4
69,76,51,7,8
67,141,124,6,6
128,149,33,7,2
141,54,113,8,4
79,6,28,2,1
53,131,98,5,5
5,79,61,6,3
68,142,40,8,4
94,7,87,7,5
16,1,55,0,0
103,100,113,7,3
91,41,110,2,2
55,149,32,6,3
15,16,12,4,1
58,112,104,8,3
132,83,24,2,2
34,106,96,6,3
11,45,83,5,3
29,109,130,8,6
123,87,108,8,2
63,19,84,6,5
81,67,98,3,1
15,33,30,8,4
75,114,47,6,3
136,147,22,9,6
93,22,32,8,4
126,126,148,1,0
100,98,31,6,4
34,37,38,4,3
73,2,8,6,3
44,28,138,1,1
137,94,62,4,2
72,61,35,8,6
117,20,108,6,4
51,41,75,0,0
53,10,144,3,2
87,47,102,4,3
95,146,79,6,3
114,107,150,6,4
93,12,141,8,7
5,58,139,6,1
81,1,111,3,2
117,19,144,4,2
1,70,112,5,4
80,150,124,5,3
45,150,42,4,1
112,88,74,5,2
141,80,120,1,0
44,41,58,7,5
121,30,24,5,4
73,59,130,8,6
116,129,107,5,3
121,59,115,6,4
38,136,110,4,4
88,119,96,5,4
52,61,76,5,5
96,93,2,8,4
109,141,108,8,5
98,139,51,5,1
84,111,3,0,0
75,75,94,1,1
118,20,122,6,3
40,134,63,0,0
37,14,57,7,4
17,124,96,4,2
56,104,33,6,4
143,92,101,3,1
4,79,77,4,2
145,141,118,6,3
81,93,90,1,0
54,60,53,4,2
90,15,65,0,0
86,74,90,3,1
112,86,8,6,4
88,30,71,9,6
78,87,118,7,4
124,71,20,4,3
105,94,35,4,1
53,9,129,3,3
52,19,72,6,3
45,118,33,5,5
87,44,69,6,3
23,48,69,12,4
45,35,100,6,3
80,25,53,6,2
79,7,55,5,2
79,146,90,5,3
110,67,40,7,3
58,141,31,4,2
145,17,85,4,0
132,79,133,4,5
122,91,1,8,6
7,37,136,3,4
92,102,96,4,2
150,51,137,6,2
39,89,93,8,4
61,139,77,6,4
121,110,129,7,7
136,133,32,5,8
37,119,32,5,3
92,19,143,7,6
34,117,123,6,4
72,113,17,4,3
97,32,51,8,5
15,83,67,7,4
71,113,44,9,7
127,85,35,6,3
80,49,145,5,1
75,7,81,3,2
40,139,99,8,5
76,4,52,8,4
133,82,40,7,6
22,99,115,7,5
63,127,148,4,3
77,32,94,8,4
52,59,145,6,3
122,119,101,3,2
13,21,40,6,4
59,34,27,5,2
147,138,47,5,3
135,95,90,4,4
31,3,110,8,1
113,140,85,6,4
35,27,66,11,8
134,126,130,6,8
98,3,90,6,2
146,12,149,4,2
30,140,130,6,2
51,12,34,8,5
15,43,94,3,3
83,97,58,6,3
91,4,135,5,3
2,69,52,7,6
126,112,42,7,7
143,69,116,8,9
69,111,105,6,1
93,10,17,8,3
12,48,136,4,3
47,36,136,0,0
35,108,23,6,3
75,69,77,3,2
146,69,113,6,6
113,82,29,4,2
68,41,111,4,4
3,101,53,6,1
116,13,33,7,4
129,95,102,3,2
117,23,14,2,1
69,122,111,4,4
13,39,93,8,4
14,18,141,2,2
59,145,118,7,3
10,146,98,1,2
133,144,27,2,2
125,63,132,8,7
89,132,35,5,3
138,43,10,8,13
6,126,78,6,2
131,9,7,8,5
109,134,71,7,4
126,76,97,8,4
115,104,57,7,3
50,137,53,3,2
96,60,3,5,8
22,57,104,0,0
122,127,97,8,3
118,62,51,8,6
129,84,27,3,1
82,101,94,8,8
120,87,144,7,4
148,113,121,2,2
2,5,77,8,4
13,20,86,5,6
8,43,11,4,3
122,71,45,6,2
137,139,129,4,2
85,59,24,7,5
146,101,9,4,2
68,80,77,8,2
41,32,5,5,2
17,128,121,7,3
101,39,120,6,4
109,41,150,6,3
25,57,21,1,1
9,89,102,8,7
123,70,61,6,4
52,70,103,4,3
31,14,101,4,2
107,117,9,6,3
145,48,58,6,3
36,33,26,4,4
106,112,96,0,0
142,81,29,5,3
7,17,136,6,4
92,59,72,7,4
99,46,83,7,3
110,113,3,8,3
14,148,136,5,5
34,130,21,6,4
71,21,143,5,2
39,130,141,7,5
36,62,127,8,3
12,3,95,8,5
145,32,54,5,5
19,7,90,1,1
145,119,135,2,2
107,16,32,7,4
135,17,38,8,2
120,2,147,4,2
100,120,126,6,5
146,130,144,0,0
101,10,6,6,2
23,28,40,8,1
101,135,25,4,2
8,149,63,8,3
135,60,128,8,2
147,132,106,6,1
134,139,19,3,2
48,72,113,8,4
45,150,142,6,7
106,140,130,4,0
59,42,20,3,2
27,97,130,12,14
107,39,95,8,5
148,132,76,6,4
43,2,119,8,6
20,132,93,8,10
74,108,81,8,10
104,91,25,5,7
55,82,21,5,6
95,130,120,2,1
68,84,30,8,3
1,116,92,6,2
71,50,129,6,3
127,47,23,4,4
78,117,1,5,4
47,67,10,2,1
143,135,73,2,2
128,35,4,3,2
24,139,94,8,7
82,150,30,8,8
150,106,125,6,2
95,65,79,6,7
55,126,99,3,2
91,140,78,8,5
72,76,44,5,2
88,67,26,8,5
105,136,111,6,5
41,34,74,5,4
125,25,141,8,2
22,97,121,2,1
12,118,114,7,2
106,104,13,1,1
56,135,136,5,4
22,83,43,1,1
23,47,14,4,2
12,140,18,6,4
105,52,49,7,3
74,21,62,7,3
106,61,120,5,3
116,47,84,5,6
8,139,16,8,7
57,83,106,7,6
97,70,66,5,2
70,34,144,7,10
19,35,17,8,8
140,131,19,5,2
27,47,50,8,4
25,70,13,4,2
24,49,28,6,3
149,45,114,10,8
108,46,141,6,2
1,95,37,4,4
66,66,111,2,1
81,60,131,4,3
124,29,149,8,7
116,147,39,13,5
26,118,13,4,2
59,8,118,4,2
59,119,68,6,6
62,138,47,8,11
37,45,120,4,3
144,44,38,7,4
128,88,29,5,3
119,146,56,4,3
107,40,127,4,4
124,115,58,3,2
119,101,135,6,2
33,147,12,4,2
144,145,23,5,5
61,146,66,0,0
33,4,58,8,7
14,32,26,4,2
95,75,110,3,1
95,26,114,10,6
104,146,120,2,2
108,118,69,5,3
112,100,79,1,0
113,150,29,4,3
86,45,109,1,0
115,129,17,4,3
13,91,141,5,3
66,77,37,4,3
45,37,59,6,2
92,124,116,1,0
32,18,145,6,3
140,32,58,4,3
52,126,128,3,1
134,105,57,7,4
108,118,30,4,3
126,70,2,1,2
124,51,93,4,3
107,83,69,3,3
66,14,27,8,4
80,119,42,4,3
49,16,147,3,2
104,50,128,8,5
103,61,25,0,0
70,51,102,7,7
84,106,97,8,4
146,93,121,5,2
34,66,28,8,0
76,66,36,6,3
99,78,122,3,2
112,55,123,8,6
133,66,48,5,4
117,80,144,7,2
16,7,60,9,5
103,103,16,1,0
79,59,68,7,2
112,124,79,8,5
100,2,28,4,4
35,64,5,7,4
60,17,96,2,1
81,104,64,8,3
8,131,61,6,1
120,134,47,5,3
99,149,118,4,1
27,53,84,7,3
40,84,113,5,1
82,55,127,2,1
113,87,146,0,0
12,26,7,7,6
98,19,77,4,2
10,73,30,6,5
58,147,126,8,6
128,137,131,6,4
126,146,1,8,8
83,2,101,8,6
105,68,52,3,2
124,106,64,6,3
56,104,135,4,2
123,16,113,3,2
56,98,122,4,3
14,56,12,8,10
8,123,68,4,3
69,146,89,5,1
33,126,89,1,1
62,108,22,1,1
93,93,124,9,3
66,36,1,11,12
102,13,68,5,3
17,114,51,0,0
35,30,112,3,3
138,145,122,2,1
35,36,21,8,4
47,101,77,2,1
139,54,137,8,5
45,48,113,8,8
80,109,63,5,2
5,69,37,7,7
24,20,109,1,1
119,27,89,1,0
4,98,87,8,9
86,142,86,2,0
86,7,101,6,3
19,136,36,3,2
59,144,64,8,7
73,149,32,1,1
11,79,102,1,1
7,106,71,6,6
101,129,94,0,0
108,64,128,6,3
33,38,131,3,2
86,1,35,7,6
39,46,47,4,1
144,94,149,8,7
75,90,139,4,3
30,133,49,7,5
71,55,7,8,4
4,95,123,5,9
5,49,119,6,6
66,147,40,4,4
100,50,27,4,1
50,51,18,9,11
110,146,89,4,4
8,56,105,2,1
49,49,113,7,2
69,117,52,8,5
56,34,121,7,1
64,141,28,6,5
31,125,137,6,4
40,150,82,2,1
140,88,129,2,2
15,116,106,5,2
111,72,103,6,2
8,62,106,6,5
136,108,141,7,3
120,120,103,3,3
111,43,108,0,0
9,49,24,5,2
22,60,27,6,1
85,38,97,10,8
105,148,88,6,7
113,35,84,7,4
93,82,67,7,3
54,110,95,3,2
16,25,28,1,0
41,129,146,3,2
122,144,92,8,5
73,80,19,8,8
58,135,108,5,3
46,107,47,0,0
123,117,116,2,1
70,46,150,7,4
104,131,107,3,2
101,80,150,1,1
27,48,44,8,5
90,32,22,4,3
83,60,77,6,3
77,135,5,4,4
109,54,103,6,2
104,82,24,6,4
21,68,83,7,3
120,1,36,4,3
79,73,53,5,3
70,6,83,5,2
90,52,137,4,3
127,87,80,1,1
69,60,40,9,3
127,112,36,9,12
35,65,102,8,9
82,106,80,15,5
17,103,59,4,3
41,15,116,4,4
62,45,79,7,1
10,111,55,4,2
48,65,101,7,3
78,7,120,3,3
148,68,39,6,2
133,64,140,2,1
150,149,67,8,6
76,36,43,7,2
15,96,5,8,12
112,34,66,2,2
81,150,125,8,4
124,68,43,6,4
30,18,66,7,7
1,124,139,6,6
59,4,100,4,0
43,73,110,5,3
122,28,28,2,3
56,43,124,4,2
7,3,48,7,5
31,41,65,8,4
10,65,83,4,4
85,15,72,8,6
131,8,136,2,1
42,27,117,5,3
57,114,127,8,2
87,98,143,6,4
53,133,101,8,5
53,42,65,7,5
122,73,141,5,5
9,74,26,3,3
79,98,26,6,7
38,43,38,3,2
77,53,59,7,5
51,42,106,5,3
23,64,150,8,5
22,78,133,6,5
21,12,128,6,7
8,54,24,4,2
100,126,68,4,3
8,123,84,7,1
28,38,47,2,1
126,4,9,8,6
26,43,98,6,2
112,3,99,2,1
102,83,87,6,3
132,49,61,1,1
42,14,42,6,4
120,131,38,4,1
49,48,42,4,3
142,57,93,5,1
49,58,147,7,6
116,55,80,7,1
79,43,114,5,3
26,56,140,4,2
13,106,21,8,3
80,148,98,6,4
35,61,11,7,7
119,144,51,7,4
140,146,80,6,2
96,111,2,10,6
38,1,49,0,1
106,131,93,7,6
135,13,116,6,2
104,9,112,8,10
57,99,73,1,1
92,136,118,9,8
77,86,92,9,7
34,121,7,7,2
81,98,4,4,1
128,61,64,4,3
107,35,16,2,1
132,116,93,6,4
58,8,31,5,3
74,13,23,8,3
98,61,86,2,1
7,35,78,0,0
15,99,124,5,7
30,117,97,11,7
66,36,8,6,3
70,22,112,8,8
147,26,77,8,1
70,72,42,8,1
131,136,35,8,9
6,144,106,5,2
35,137,67,5,2
107,28,81,6,2
50,87,58,5,4
71,49,77,4,5
25,107,127,9,7
61,56,94,8,5
14,88,15,8,6
33,70,61,5,5
109,26,27,5,2
112,29,80,7,4
26,111,84,3,2
118,55,148,7,6
75,33,20,7,4
135,14,110,9,6
115,11,26,7,4
147,68,121,4,4
41,149,69,6,2
36,42,41,3,2
131,149,2,2,2
5,91,70,4,2
64,116,65,1,1
51,118,133,9,8
138,110,93,6,4
110,44,57,3,2
128,85,5,4,3
147,98,136,2,1
28,36,17,7,2
68,66,28,6,2
124,145,57,4,3
97,87,132,4,2
56,54,121,4,3
14,32,104,7,6
43,103,33,8,5
56,56,17,6,3
132,21,129,8,7
127,51,102,5,3
92,8,111,8,6
116,101,136,7,6
44,140,97,3,2
61,88,131,4,3
92,101,143,6,3
20,103,42,4,2
110,30,2,5,3
18,75,11,8,5
81,114,4,3,3
2,13,126,11,8
62,80,149,5,3
54,84,28,4,3
31,65,134,0,0
21,126,139,5,2
3,10,60,8,4
91,18,102,6,5
80,26,65,5,2
131,58,3,3,2
149,41,65,9,4
1,3,62,1,1
141,68,118,4,3
7,141,92,6,4
54,52,89,1,1
145,55,34,8,2
52,143,74,8,6
137,124,148,7,3
57,131,49,5,4
76,15,62,6,2
45,148,46,1,1
118,23,132,6,4
22,12,150,7,3
85,102,1,8,10
123,88,27,3,3
61,56,76,2,2
16,115,34,8,5
95,46,109,6,5
48,66,97,5,3
119,140,5,7,7
54,113,92,6,3
148,80,17,6,5
8,95,52,5,2
141,110,53,5,2
110,75,46,8,5
129,2,15,8,3
96,46,120,6,4
105,137,142,8,3
143,109,119,2,1
128,145,139,4,2
144,38,129,7,3
69,26,149,3,2
49,27,84,7,3
79,27,106,2,1
117,120,52,2,2
148,147,97,8,6
12,5,26,6,9
139,77,36,11,9
31,123,79,8,2
99,13,44,1,0
76,60,128,3,2
37,63,102,9,10
108,109,26,4,3
93,150,115,6,3
43,65,10,7,6
121,136,31,6,8
124,16,52,7,11
77,109,61,6,4
124,45,18,8,5
136,73,23,3,2
87,44,45,3,1
140,65,111,8,8
16,83,62,5,2
111,36,75,8,4
70,39,92,6,4
83,112,101,8,3
82,129,28,5,6
142,101,139,8,5
113,80,149,8,4
124,35,94,8,7
125,65,52,3,2
119,5,35,8,8
138,3,72,4,3
22,79,62,7,4
87,140,70,4,2
11,137,123,3,3
8,97,108,4,4
32,5,127,5,2
100,4,97,8,4
44,133,126,3,2
131,27,41,5,3
105,82,64,2,1
27,98,3,6,3
20,45,74,3,1
45,111,9,8,5
19,14,37,7,5
82,107,59,3,1
72,29,89,4,6
32,56,77,6,3
13,63,147,5,3
116,71,120,1,1
141,51,65,8,6
124,129,141,2,2
69,140,82,3,2
8,57,17,6,6
8,120,30,3,1
122,46,127,0,0
133,65,70,4,3
77,46,22,3,2
147,145,91,5,1
64,120,15,3,2
23,91,60,6,2
18,73,65,6,3
7,125,11,5,2
33,106,137,3,3
58,98,125,7,3
4,107,64,4,3
20,3,84,8,4
4,30,37,6,3
5,143,120,6,2
92,81,31,0,1
67,50,84,2,2
36,43,86,6,5
77,141,76,7,3
96,84,53,2,2
125,125,2,4,1
45,116,51,5,3
44,91,141,3,2
72,145,16,8,4
62,50,117,8,7
49,51,79,6,4
95,120,87,6,3
16,133,54,4,5
32,77,104,8,7
99,33,47,7,3
93,53,36,5,3
41,128,149,8,6
120,82,29,3,1
131,77,121,5,3
49,11,97,0,0
55,32,65,4,1
95,123,91,7,3
60,127,77,6,4
51,26,113,4,1
57,39,61,4,4
22,18,46,6,5
129,10,49,7,2
76,38,102,3,2
84,25,7,8,6
57,88,60,3,3
8,138,23,7,3
98,5,36,7,6
123,140,34,6,4
72,95,28,8,6
112,101,134,0,0
10,71,109,6,5
118,9,33,8,5
132,101,7,5,3
24,2,147,8,4
16,77,102,5,5
76,98,139,8,2
58,118,102,0,0
54,72,70,8,3
108,95,111,5,1
56,6,39,8,4
139,84,91,4,2
46,107,82,5,3
64,132,12,8,6
39,23,60,3,2
132,97,1,11,5
31,37,36,8,4
125,122,72,5,4
63,128,7,8,3
35,121,131,7,3
32,41,101,4,0
99,128,36,5,3
63,60,92,7,6
53,80,51,4,3
84,143,84,7,4
13,117,141,5,3
117,123,68,9,6
25,81,137,8,4
56,109,41,7,4
114,69,10,2,1
56,6,65,7,6
87,108,123,3,2
49,149,123,8,3
88,9,103,6,1
137,91,26,5,1
35,43,148,5,6
100,130,124,6,3
84,12,47,8,5
81,33,64,5,2
80,55,94,8,3
77,32,134,5,4
79,145,42,7,5
68,40,57,1,1
150,97,136,8,5
84,90,46,7,4
110,98,52,8,5
90,45,133,7,3
18,67,147,6,4
15,9,5,4,4
26,39,36,5,3
75,38,22,7,7
64,119,126,6,5
101,141,50,7,4
85,50,111,8,3
148,121,35,1,0
21,125,67,4,4
131,149,32,6,5
7,148,132,8,1
30,33,132,5,3
103,41,140,6,4
146,118,72,8,6
96,6,51,4,4
7,135,27,8,1
124,138,127,4,3
96,15,136,7,7
23,89,2,1,2
121,146,113,6,5
85,28,40,6,5
118,93,70,8,9
60,76,113,8,4
16,2,127,8,6
46,143,100,6,4
67,127,30,6,4
111,20,62,5,3
4,89,139,4,2
112,117,22,5,5
80,67,1,7,5
128,26,18,7,2
144,12,103,6,2
31,132,52,4,3
119,23,90,4,4
18,136,90,5,2
93,100,116,6,1
10,105,63,7,4
125,127,26,5,3
136,41,68,2,1
13,69,57,1,1
36,86,58,2,0
15,130,95,8,8
36,92,74,2,1
17,60,114,8,2
70,36,91,5,3
53,3,101,6,5
51,22,150,8,3
110,92,118,6,6
134,63,89,5,5
21,1,102,4,3
128,140,3,6,6
48,117,144,5,3
102,32,5,4,3
12,105,126,5,3
13,107,147,6,3
149,22,20,6,10
91,93,18,7,5
131,29,109,6,2
85,45,34,4,2
9,46,147,3,4
133,118,29,7,5
23,26,8,3,3
145,142,131,7,5
1,120,97,9,5
30,49,38,3,1
79,143,79,6,2
3,132,40,6,5
55,92,109,9,9
32,23,89,8,2
79,101,26,5,4
41,104,77,2,2
98,65,16,3,3
110,52,58,7,4
117,48,64,7,5
51,135,38,2,1
87,99,48,6,3
47,123,88,6,2
73,82,150,4,1
137,117,57,4,6
99,52,56,4,3
147,1,98,7,3
92,72,114,5,5
19,26,135,4,2
140,56,144,7,5
76,95,49,6,2
60,98,64,6,7
79,81,25,3,2
107,44,86,4,4
103,60,106,5,3
78,57,78,6,2
55,78,100,6,4
50,135,47,4,1
55,111,133,8,4
132,59,73,5,6
36,106,135,10,10
63,127,27,8,4
31,84,88,8,7
45,101,56,7,5
115,52,76,8,8
28,68,105,6,5
110,106,17,2,1
28,149,120,8,5
1,112,15,5,1
108,24,150,8,5
148,100,48,7,3
106,58,97,5,4
110,6,71,8,4
146,21,10,4,3
24,141,50,1,1
75,115,11,1,0
11,78,129,2,2
16,13,115,5,5
108,30,71,9,3
128,112,51,8,8
84,80,75,6,2
42,20,128,9,5
62,111,130,8,5
114,110,52,2,1
51,137,21,4,2
44,78,83,5,2
10,143,150,9,7
150,113,142,7,0
66,135,2,7,6
60,34,24,7,7
24,142,121,4,3
120,102,94,9,7
102,39,85,3,3
89,52,30,6,3
96,23,95,3,3
150,51,58,2,2
124,27,53,6,2
19,54,31,2,1
34,56,55,7,4
2,131,128,8,4
20,31,112,6,3
25,126,19,8,4
44,81,111,6,4
56,18,52,4,1
92,144,143,8,7
99,86,61,7,3
70,26,116,7,7
66,138,147,5,3
94,49,72,7,3
54,20,121,7,2
64,7,51,3,2
14,47,25,1,0
42,150,102,8,8
34,86,100,5,4
146,80,79,6,0
121,97,150,6,2
33,34,75,6,6
113,65,98,8,7
40,56,80,4,3
90,99,3,8,3
32,7,147,6,5
5,133,84,8,5
11,53,9,5,4
31,13,37,7,4
2,128,24,7,3
32,81,104,9,6
97,114,81,5,3
11,4,96,1,1
54,124,65,5,5
14,115,145,4,2
39,30,49,6,1
25,37,87,6,2
22,1,129,4,2
88,149,99,1,1
120,63,52,4,1
118,9,31,5,2
104,73,102,5,2
128,76,118,3,3
129,65,4,7,4
113,51,58,8,5
65,49,101,5,2
95,52,95,7,5
138,67,5,9,7
149,71,49,6,4
66,118,134,6,3
37,80,46,6,3
149,11,99,8,4
11,102,35,4,3
110,104,129,3,1
82,125,58,1,2
15,49,141,4,3
119,41,82,9,5
34,107,87,6,4
106,122,24,8,6
117,148,113,6,4
57,110,67,3,2
86,59,18,3,1
52,31,100,6,2
100,95,71,4,1
41,26,90,7,6
44,124,131,7,6
8,115,4,7,4
60,105,142,6,1
62,74,63,8,10
143,142,116,3,2
109,100,87,6,3
132,135,59,8,8
50,1,142,4,1
64,70,31,6,9
121,62,42,5,4
71,150,108,2,3
92,16,25,7,4
38,55,124,8,7
91,105,89,5,3
12,68,110,6,10
23,57,26,7,4
137,101,86,0,0
84,107,81,8,4
23,43,143,5,3
58,121,128,4,1
14,4,87,8,8
104,118,44,6,2
95,55,11,6,2
63,144,97,8,7
3,34,14,8,4
28,102,74,5,3
114,8,41,8,5
56,28,139,8,1
37,44,59,7,4
35,128,74,8,7
79,25,134,3,2
105,132,9,6,4
102,23,148,8,11
53,116,22,0,0
144,46,59,2,2
67,29,125,8,6
103,150,42,8,7
19,43,102,10,9
70,65,102,7,6
47,12,4,8,4
15,38,18,0,0
30,96,52,6,4
47,141,146,6,4
52,50,89,2,2
8,88,46,6,2
130,61,42,6,4
144,24,38,5,3
15,77,27,6,4
38,28,45,6,6
19,48,41,8,5
136,2,135,7,4
71,117,68,2,2
25,46,84,7,4
4,40,27,3,2
8,89,117,8,8
61,108,131,5,2
37,109,35,4,2
71,136,23,6,3
120,54,19,3,0
39,1,81,8,7
149,41,67,7,7
77,107,103,5,2
66,49,130,5,6
35,106,102,8,4
107,30,9,7,6
5,74,98,6,3
73,90,95,3,2
56,67,75,6,4
63,107,101,6,3
48,14,125,2,2
150,81,117,1,2
112,64,60,10,5
13,73,101,3,1
53,136,7,4,4
62,132,31,9,4
123,78,43,5,1
41,103,59,2,1
131,114,35,6,3
114,10,81,4,2
21,89,141,7,2
22,27,32,8,7
39,37,9,5,4
26,86,40,4,4
84,9,87,9,8
80,97,139,6,4
52,127,129,8,6
119,15,79,6,6
144,36,7,6,1
122,31,34,8,3
22,95,119,5,2
111,20,25,5,3
50,20,35,5,3
93,43,103,6,4
126,45,105,4,2
56,143,52,5,5
12,13,25,5,4
105,13,116,4,3
121,118,104,2,2
96,126,105,8,2
134,24,119,6,5
128,69,23,6,4
108,10,132,8,3
62,103,118,4,2
24,7,98,5,6
19,137,7,8,4
33,139,117,5,5
144,54,57,6,2
103,70,16,6,1
121,105,47,2,2
95,95,64,5,2
91,59,61,5,4
122,35,88,5,1
76,80,136,5,1
60,107,138,8,6
71,59,102,7,4
32,32,89,7,2
149,115,80,8,2
86,113,72,7,2
107,147,126,6,5
58,70,11,7,4
22,31,40,2,1
103,57,89,3,2
87,21,89,5,4
127,96,12,7,2
47,24,132,6,2
147,82,146,4,3
8,24,7,6,3
14,106,104,4,2
33,93,15,3,1
149,58,21,4,2
31,146,101,3,2
60,101,132,1,1
132,44,117,4,3
15,61,41,6,3
4,90,71,3,2
37,122,128,2,1
68,7,40,3,2
65,93,101,6,3
125,58,108,1,0
5,60,127,6,2
148,48,127,5,4
91,52,54,4,3
8,103,74,5,3
28,87,144,6,3
109,123,26,3,1
